بسم الله الرحمن الرحيم,بسم الله الرحمن الرحيم
فلما جهزهم بجهازهم السقاية رحل أخيه أذن مؤذن أيتها العير إنكم لسارقون,فلما جهزهم بجهازهم جعل السقاية في رحل أخيه ثم أذن مؤذن أيتها العير إنكم لسارقون
قالوا وأقبلوا عليهم تفقدون,قالوا وأقبلوا عليهم ماذا تفقدون
قالوا نفقد صواع الملك ولمن جاء حمل بعير وأنا زعيم,قالوا نفقد صواع الملك ولمن جاء به حمل بعير وأنا به زعيم
قالوا تالله لقد علمتم جئنا لنفسد الأرض وما كنا سارقين,قالوا تالله لقد علمتم ما جئنا لنفسد في الأرض وما كنا سارقين
قالوا فما جزاؤه كنتم كاذبين,قالوا فما جزاؤه إن كنتم كاذبين
قالوا جزاؤه رحله جزاؤه نجزي الظالمين,قالوا جزاؤه من وجد في رحله فهو جزاؤه كذلك نجزي الظالمين
فبدأ بأوعيتهم وعاء أخيه استخرجها وعاء أخيه كدنا ليوسف ليأخذ أخاه دين الملك إلا يشاء الله نرفع درجات نشاء وفوق ذي عليم,فبدأ بأوعيتهم قبل وعاء أخيه ثم استخرجها من وعاء أخيه كذلك كدنا ليوسف ما كان ليأخذ أخاه في دين الملك إلا أن يشاء الله نرفع درجات من نشاء وفوق كل ذي علم عليم
قالوا يسرق سرق أخ فأسرها يوسف يبدها شر مكانا والله بما تصفون,قالوا إن يسرق فقد سرق أخ له من قبل فأسرها يوسف في نفسه ولم يبدها لهم قال أنتم شر مكانا والله أعلم بما تصفون
قالوا يا أيها العزيز أبا شيخا كبيرا فخذ أحدنا مكانه إنا نراك المحسنين,قالوا يا أيها العزيز إن له أبا شيخا كبيرا فخذ أحدنا مكانه إنا نراك من المحسنين
الله نأخذ إلا وجدنا متاعنا عنده إنا لظالمون,قال معاذ الله أن نأخذ إلا من وجدنا متاعنا عنده إنا إذا لظالمون
فلما استيأسوا خلصوا نجيا كبيرهم ألم تعلموا أباكم عليكم موثقا الله فرطتم يوسف فلن أبرح الأرض يأذن لي أبي يحكم الله لي خير الحاكمين,فلما استيأسوا منه خلصوا نجيا قال كبيرهم ألم تعلموا أن أباكم قد أخذ عليكم موثقا من الله ومن قبل ما فرطتم في يوسف فلن أبرح الأرض حتى يأذن لي أبي أو يحكم الله لي وهو خير الحاكمين
ارجعوا أبيكم فقولوا يا أبانا ابنك سرق وما شهدنا إلا بما علمنا وما كنا للغيب حافظين,ارجعوا إلى أبيكم فقولوا يا أبانا إن ابنك سرق وما شهدنا إلا بما علمنا وما كنا للغيب حافظين
واسأل القرية كنا والعير أقبلنا وإنا لصادقون,واسأل القرية التي كنا فيها والعير التي أقبلنا فيها وإنا لصادقون
سولت لكم أنفسكم أمرا فصبر جميل الله يأتيني بهم جميعا إنه العليم الحكيم,قال بل سولت لكم أنفسكم أمرا فصبر جميل عسى الله أن يأتيني بهم جميعا إنه هو العليم الحكيم
وتولى عنهم يا أسفى يوسف وابيضت عيناه الحزن كظيم,وتولى عنهم وقال يا أسفى على يوسف وابيضت عيناه من الحزن فهو كظيم
قالوا تالله تفتأ تذكر يوسف حرضا الهالكين,قالوا تالله تفتأ تذكر يوسف حتى تكون حرضا أو تكون من الهالكين
إنما أشكو بثي وحزني الله وأعلم الله تعلمون,قال إنما أشكو بثي وحزني إلى الله وأعلم من الله ما لا تعلمون
يا بني اذهبوا فتحسسوا يوسف وأخيه تيأسوا روح الله إنه ييأس روح الله إلا القوم الكافرون,يا بني اذهبوا فتحسسوا من يوسف وأخيه ولا تيأسوا من روح الله إنه لا ييأس من روح الله إلا القوم الكافرون
فلما دخلوا قالوا يا أيها العزيز مسنا وأهلنا الضر وجئنا ببضاعة مزجاة فأوف لنا الكيل وتصدق علينا الله يجزي المتصدقين,فلما دخلوا عليه قالوا يا أيها العزيز مسنا وأهلنا الضر وجئنا ببضاعة مزجاة فأوف لنا الكيل وتصدق علينا إن الله يجزي المتصدقين
علمتم فعلتم بيوسف وأخيه جاهلون,قال هل علمتم ما فعلتم بيوسف وأخيه إذ أنتم جاهلون
قالوا أإنك لأنت يوسف يوسف أخي الله علينا إنه يتق ويصبر الله يضيع أجر المحسنين,قالوا أإنك لأنت يوسف قال أنا يوسف وهذا أخي قد من الله علينا إنه من يتق ويصبر فإن الله لا يضيع أجر المحسنين
قالوا تالله لقد آثرك الله علينا وإن كنا لخاطئين,قالوا تالله لقد آثرك الله علينا وإن كنا لخاطئين
تثريب عليكم يغفر الله لكم أرحم الراحمين,قال لا تثريب عليكم اليوم يغفر الله لكم وهو أرحم الراحمين
اذهبوا بقميصي فألقوه وجه أبي يأت بصيرا وأتوني بأهلكم أجمعين,اذهبوا بقميصي هذا فألقوه على وجه أبي يأت بصيرا وأتوني بأهلكم أجمعين
ولما فصلت العير أبوهم إني لأجد ريح يوسف تفندون,ولما فصلت العير قال أبوهم إني لأجد ريح يوسف لولا أن تفندون
قالوا تالله إنك لفي ضلالك القديم,قالوا تالله إنك لفي ضلالك القديم
فلما جاء البشير ألقاه وجهه فارتد بصيرا ألم أقل لكم إني الله تعلمون,فلما أن جاء البشير ألقاه على وجهه فارتد بصيرا قال ألم أقل لكم إني أعلم من الله ما لا تعلمون
قالوا يا أبانا استغفر لنا ذنوبنا إنا كنا خاطئين,قالوا يا أبانا استغفر لنا ذنوبنا إنا كنا خاطئين
أستغفر لكم ربي إنه الغفور الرحيم,قال سوف أستغفر لكم ربي إنه هو الغفور الرحيم
فلما دخلوا يوسف آوى إليه أبويه ادخلوا مصر شاء الله آمنين,فلما دخلوا على يوسف آوى إليه أبويه وقال ادخلوا مصر إن شاء الله آمنين
ورفع أبويه العرش وخروا سجدا يا أبت تأويل رؤياي جعلها ربي أحسن بي أخرجني السجن وجاء بكم البدو نزغ الشيطان بيني إخوتي ربي لطيف يشاء إنه العليم الحكيم,ورفع أبويه على العرش وخروا له سجدا وقال يا أبت هذا تأويل رؤياي من قبل قد جعلها ربي حقا وقد أحسن بي إذ أخرجني من السجن وجاء بكم من البدو من بعد أن نزغ الشيطان بيني وبين إخوتي إن ربي لطيف لما يشاء إنه هو العليم الحكيم
رب آتيتني الملك وعلمتني تأويل الأحاديث فاطر السماوات والأرض وليي الدنيا والآخرة توفني مسلما وألحقني بالصالحين,رب قد آتيتني من الملك وعلمتني من تأويل الأحاديث فاطر السماوات والأرض أنت وليي في الدنيا والآخرة توفني مسلما وألحقني بالصالحين
أنباء الغيب نوحيه إليك وما كنت لديهم أجمعوا أمرهم وهم يمكرون,ذلك من أنباء الغيب نوحيه إليك وما كنت لديهم إذ أجمعوا أمرهم وهم يمكرون
وما أكثر الناس ولو حرصت بمؤمنين,وما أكثر الناس ولو حرصت بمؤمنين
وما تسألهم أجر إلا ذكر للعالمين,وما تسألهم عليه من أجر إن هو إلا ذكر للعالمين
وكأين آية السماوات والأرض يمرون وهم معرضون,وكأين من آية في السماوات والأرض يمرون عليها وهم عنها معرضون
وما يؤمن أكثرهم بالله إلا وهم مشركون,وما يؤمن أكثرهم بالله إلا وهم مشركون
أفأمنوا تأتيهم غاشية عذاب الله تأتيهم الساعة وهم يشعرون,أفأمنوا أن تأتيهم غاشية من عذاب الله أو تأتيهم الساعة بغتة وهم لا يشعرون
